@relation HI-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R9-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R10-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R11-precision6

@attribute whrswk {0_30,31_60,61_max}
@attribute hhi {no,yes}
@attribute whi {no,yes}
@attribute hhi2 {no,yes}
@attribute education {13-15years,12years,9-11years,16years,>16years,<9years}
@attribute race {white,black,other}
@attribute hispanic {no,yes}
@attribute experience {0_16,17_33,34_max}
@attribute kidslt6 {0_1,2_3,4_max}
@attribute kids618 {0_2,3_5,6_max}
@attribute husby {0_61,62_122,123_max}
@attribute region {northcentral,other,south,west}
@attribute wght numeric

@data
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,192398
0_30,no,no,no,<9years,white,yes,34_max,0_1,0_2,0_61,west,192076
0_30,no,no,no,13-15years,white,yes,0_16,2_3,0_2,0_61,west,176823
0_30,yes,no,yes,16years,white,yes,0_16,0_1,0_2,0_61,west,176823
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,62_122,west,157124
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,276793
31_60,yes,yes,yes,>16years,white,no,17_33,0_1,3_5,0_61,west,169679
0_30,yes,no,yes,16years,white,no,17_33,0_1,3_5,0_61,west,321064
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,370562
31_60,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,west,276793
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,314789
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,353867
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,310528
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,179552
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,288230
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,268262
0_30,yes,no,yes,9-11years,white,no,17_33,0_1,0_2,0_61,west,349076
31_60,no,no,no,13-15years,black,no,0_16,0_1,0_2,0_61,west,355348
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,268262
31_60,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,268262
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,west,349076
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,349076
31_60,yes,no,yes,>16years,white,no,17_33,0_1,0_2,0_61,west,288230
31_60,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,314789
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,west,344545
31_60,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,353867
31_60,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,west,292186
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,292186
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,west,344545
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,west,190078
0_30,no,no,no,12years,white,yes,0_16,0_1,0_2,0_61,west,175177
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,299938
0_30,no,no,no,13-15years,white,no,17_33,0_1,3_5,0_61,west,382584
0_30,yes,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,west,292307
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,123435
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,91831
31_60,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,96835
0_30,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,west,91831
31_60,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,47573
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,96835
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,3_5,0_61,west,91831
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,85340
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,west,86624
0_30,yes,yes,yes,>16years,white,no,17_33,0_1,0_2,62_122,west,86624
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,west,91831
0_30,no,no,no,16years,white,no,0_16,2_3,3_5,0_61,west,96835
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,91831
0_30,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,west,100341
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,97769
0_30,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,112074
31_60,yes,yes,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,50171
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,west,107914
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,97419
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,west,77679
0_30,no,no,no,16years,white,no,17_33,0_1,0_2,0_61,west,81813
31_60,no,no,yes,12years,white,no,34_max,0_1,0_2,62_122,west,94853
31_60,yes,no,yes,9-11years,white,no,17_33,0_1,0_2,0_61,west,70851
31_60,no,yes,no,13-15years,white,yes,0_16,0_1,0_2,0_61,west,44575
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,77523
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,80438
0_30,no,no,yes,12years,white,yes,0_16,0_1,0_2,0_61,west,43194
31_60,no,yes,no,<9years,white,yes,0_16,0_1,0_2,0_61,west,33409
0_30,yes,no,yes,<9years,white,yes,17_33,0_1,0_2,0_61,west,43433
31_60,no,yes,no,12years,white,no,0_16,0_1,3_5,0_61,west,86661
31_60,no,yes,no,9-11years,white,yes,34_max,0_1,0_2,0_61,west,51293
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,west,83587
0_30,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,west,42132
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,48679
31_60,yes,no,yes,>16years,white,yes,0_16,0_1,0_2,0_61,west,43304
31_60,yes,yes,yes,16years,white,no,0_16,2_3,0_2,0_61,west,84189
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,72308
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,west,82031
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,94640
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,75311
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,84189
31_60,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,west,307520
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,west,80683
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,west,108016
0_30,no,no,no,12years,other,yes,0_16,0_1,3_5,0_61,west,41588
0_30,no,no,no,12years,white,no,17_33,0_1,3_5,0_61,west,80683
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,80683
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,96158
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,80683
31_60,yes,yes,yes,16years,white,no,17_33,0_1,3_5,0_61,west,80683
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,3_5,0_61,west,80683
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,62_122,west,80683
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,108016
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,110227
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,80683
31_60,no,yes,yes,13-15years,white,yes,17_33,0_1,0_2,0_61,west,96276
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,50761
31_60,no,no,no,12years,black,no,17_33,0_1,0_2,0_61,west,84837
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,49344
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,49448
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,62_122,west,103143
0_30,no,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,103143
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,103143
31_60,yes,yes,yes,12years,black,no,17_33,0_1,0_2,0_61,west,44670
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,105254
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,89365
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,west,66545
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,62_122,west,346386
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,346386
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,283191
31_60,yes,no,yes,13-15years,white,yes,17_33,0_1,0_2,62_122,west,177215
0_30,no,no,no,>16years,white,no,34_max,0_1,0_2,0_61,west,297504
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,328486
31_60,no,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,west,309860
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,west,283191
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,west,328486
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,299239
31_60,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,205772
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,389385
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,379128
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,283191
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,283191
0_30,no,no,no,12years,white,yes,17_33,0_1,0_2,0_61,west,202268
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,300449
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,339871
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,347188
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,322258
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,310610
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,317346
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,334639
31_60,no,yes,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,317211
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,381712
31_60,yes,yes,yes,>16years,white,yes,17_33,2_3,0_2,0_61,west,49143
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,73423
31_60,yes,no,yes,12years,white,yes,0_16,0_1,0_2,0_61,west,89291
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,44259
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,44359
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,34310
0_30,yes,yes,yes,13-15years,white,yes,0_16,0_1,0_2,0_61,west,15394
31_60,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,west,39463
0_30,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,44359
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,west,293523
0_30,no,no,no,12years,white,no,0_16,2_3,0_2,0_61,west,380849
0_30,yes,yes,yes,13-15years,white,no,34_max,0_1,0_2,62_122,west,305715
31_60,no,yes,no,16years,white,no,0_16,2_3,0_2,0_61,west,324091
0_30,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,326060
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,380849
0_30,no,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,293523
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,268628
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,268628
31_60,yes,no,yes,16years,white,no,17_33,0_1,3_5,0_61,west,37663
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,37663
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,147135
0_30,yes,no,yes,9-11years,white,no,34_max,0_1,0_2,0_61,west,91316
0_30,yes,no,yes,9-11years,white,no,17_33,0_1,3_5,0_61,west,148808
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,145650
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,41249
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,38362
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,38362
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,36379
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,43124
0_30,yes,yes,yes,13-15years,white,no,34_max,0_1,0_2,62_122,west,278163
31_60,yes,yes,yes,12years,other,no,17_33,0_1,0_2,0_61,west,30000
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,36694
0_30,no,no,yes,9-11years,other,no,0_16,0_1,0_2,0_61,west,30000
0_30,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,41249
0_30,yes,no,yes,>16years,white,no,17_33,2_3,0_2,0_61,west,343187
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,249592
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,62_122,west,289513
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,62_122,west,297463
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,340986
31_60,yes,yes,yes,12years,white,no,17_33,0_1,3_5,0_61,west,305289
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,82312
31_60,no,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,west,80565
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,37378
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,266369
31_60,no,no,no,13-15years,white,no,0_16,2_3,0_2,0_61,west,37310
0_30,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,34454
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,west,35382
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,32232
31_60,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,west,32232
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,36379
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,37378
0_30,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,36379
0_30,no,no,no,16years,white,no,34_max,0_1,0_2,0_61,west,34316
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,41249
31_60,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,43124
31_60,no,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,38362
31_60,yes,yes,yes,12years,white,no,0_16,2_3,0_2,0_61,west,33140
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,west,170383
0_30,no,no,no,9-11years,white,no,0_16,2_3,0_2,0_61,west,91493
0_30,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,west,106139
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,183564
31_60,no,no,no,>16years,white,no,17_33,0_1,0_2,0_61,west,178858
31_60,no,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,200915
31_60,yes,yes,yes,>16years,white,no,17_33,0_1,0_2,0_61,west,110840
0_30,no,no,no,9-11years,white,yes,0_16,2_3,0_2,0_61,west,70765
0_30,no,no,no,<9years,white,yes,17_33,0_1,3_5,0_61,west,91403
31_60,yes,yes,yes,16years,white,no,34_max,0_1,0_2,62_122,west,163374
31_60,yes,no,yes,9-11years,white,yes,34_max,0_1,0_2,0_61,west,110840
31_60,yes,no,yes,13-15years,black,no,17_33,0_1,0_2,0_61,west,174028
31_60,yes,yes,yes,>16years,white,no,0_16,0_1,0_2,62_122,west,174078
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,62_122,west,183564
0_30,yes,no,yes,>16years,white,no,0_16,0_1,0_2,0_61,west,174078
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,62_122,west,70765
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,174078
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,183564
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,178858
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,150074
0_30,no,no,yes,9-11years,white,yes,0_16,2_3,0_2,0_61,west,72238
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,178858
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,178858
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,205028
31_60,no,no,no,16years,white,no,17_33,0_1,0_2,0_61,west,178858
0_30,yes,no,yes,9-11years,white,no,34_max,0_1,0_2,0_61,west,106823
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,3_5,0_61,west,96384
0_30,no,no,no,12years,white,yes,17_33,0_1,0_2,0_61,west,91403
0_30,yes,no,yes,9-11years,white,no,0_16,0_1,3_5,0_61,west,72238
0_30,no,no,yes,13-15years,black,no,17_33,0_1,0_2,0_61,west,159362
31_60,no,yes,yes,12years,black,no,17_33,0_1,0_2,0_61,west,205041
0_30,no,no,no,12years,white,yes,0_16,2_3,0_2,0_61,west,93398
0_30,no,no,no,<9years,white,yes,17_33,0_1,3_5,0_61,west,91403
31_60,no,no,no,<9years,white,yes,17_33,0_1,3_5,0_61,west,94418
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,89539
0_30,no,no,no,<9years,white,yes,17_33,0_1,3_5,0_61,west,96384
31_60,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,west,108349
0_30,no,no,no,12years,white,yes,0_16,0_1,0_2,0_61,west,93186
31_60,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,west,94418
31_60,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,west,91403
0_30,no,no,no,12years,black,no,34_max,0_1,0_2,0_61,west,204629
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,106139
31_60,yes,no,yes,<9years,white,yes,17_33,0_1,0_2,0_61,west,93913
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,185380
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,west,151560
0_30,no,yes,no,9-11years,white,no,0_16,2_3,0_2,0_61,west,72274
0_30,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,172069
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,33140
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,west,38362
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,36694
0_30,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,41838
0_30,no,no,no,12years,white,no,17_33,0_1,3_5,0_61,west,88209
0_30,no,no,no,16years,white,no,17_33,0_1,3_5,0_61,west,83277
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,89720
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,102676
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,79595
31_60,no,no,no,13-15years,white,no,17_33,0_1,3_5,0_61,west,104562
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,93016
0_30,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,west,81974
0_30,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,west,101458
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,88209
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,88209
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,90631
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,51694
0_30,yes,no,yes,12years,white,yes,17_33,0_1,0_2,0_61,west,36560
31_60,no,yes,no,13-15years,white,no,17_33,0_1,3_5,0_61,west,32755
31_60,yes,no,yes,9-11years,white,no,34_max,0_1,0_2,0_61,west,184849
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,west,188858
0_30,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,197536
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,107777
31_60,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,220634
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,west,82031
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,81370
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,81370
31_60,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,45323
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,west,81340
31_60,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,70269
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,338560
0_30,no,no,no,<9years,white,no,17_33,0_1,3_5,0_61,west,276793
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,386445
0_30,yes,no,yes,>16years,white,no,17_33,0_1,0_2,0_61,west,81867
0_30,no,no,no,13-15years,other,no,0_16,0_1,3_5,0_61,west,137384
31_60,yes,yes,yes,16years,white,no,34_max,0_1,0_2,62_122,west,309860
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,349815
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,62_122,west,312928
0_30,no,no,no,13-15years,white,yes,0_16,2_3,0_2,0_61,west,44098
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,west,140371
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,west,169911
0_30,yes,no,yes,<9years,white,yes,17_33,0_1,0_2,0_61,west,165370
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,130696
0_30,yes,no,yes,9-11years,other,no,34_max,0_1,0_2,0_61,west,374056
0_30,yes,no,yes,12years,white,no,17_33,0_1,3_5,0_61,west,37663
0_30,no,no,no,12years,white,yes,34_max,0_1,0_2,0_61,west,48993
31_60,no,no,no,12years,white,yes,0_16,0_1,0_2,0_61,west,86607
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,west,72730
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,48548
0_30,yes,no,yes,12years,white,yes,17_33,0_1,0_2,0_61,west,42109
0_30,no,no,no,12years,white,yes,17_33,0_1,0_2,0_61,west,42109
31_60,yes,no,yes,12years,white,yes,0_16,0_1,3_5,0_61,west,43217
0_30,no,no,no,<9years,white,yes,0_16,0_1,0_2,0_61,west,32390
31_60,yes,no,yes,13-15years,white,yes,0_16,0_1,0_2,0_61,west,45860
0_30,yes,no,yes,9-11years,white,yes,34_max,0_1,0_2,0_61,west,51526
0_30,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,west,44983
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,187328
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,62_122,west,197536
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,west,170649
31_60,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,161498
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,west,132319
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,174913
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,147557
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,144425
31_60,yes,yes,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,276793
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,358391
31_60,no,yes,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,392269
31_60,no,yes,no,9-11years,white,no,34_max,0_1,0_2,0_61,west,320600
31_60,no,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,390287
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,338288
0_30,yes,no,yes,13-15years,white,yes,0_16,2_3,0_2,0_61,west,178581
0_30,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,156917
0_30,no,no,yes,16years,white,no,34_max,0_1,0_2,0_61,west,134773
0_30,no,yes,yes,16years,white,no,34_max,0_1,0_2,0_61,west,140371
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,289513
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,3_5,0_61,west,326005
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,62_122,west,281053
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,62_122,west,334957
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,west,334957
0_30,yes,no,yes,16years,white,no,34_max,0_1,0_2,62_122,west,35302
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,62_122,west,37424
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,37424
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,36864
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,west,26824
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,west,23038
31_60,yes,yes,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,24898
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,west,89715
0_30,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,26317
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,27009
0_30,no,no,no,12years,white,no,0_16,2_3,0_2,0_61,west,27009
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,30362
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,west,277783
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,162615
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,32232
0_30,no,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,86464
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,94178
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,94178
31_60,yes,yes,yes,16years,white,no,17_33,0_1,3_5,0_61,west,89715
31_60,no,yes,no,12years,white,no,17_33,0_1,3_5,0_61,west,106318
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,94577
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,81867
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,48582
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,55684
0_30,yes,no,yes,9-11years,white,no,17_33,0_1,0_2,0_61,west,46218
31_60,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,81867
